company,category,date,aum,new_issue,nav_change,holding_sales
长城,money,20251231,2236.0,0.0,0.0,0.0
长城,money,20260331,2225.0,0.0,0.0,0.0
长城,money,20260630,2214.0,0.0,12.0,-35.0
鹏华,money,20251231,4530.0,0.0,0.0,0.0
鹏华,money,20260331,4868.5,0.0,0.0,0.0
鹏华,money,20260630,5207.0,0.0,25.0,652.0
__industry__,non_money,20251231,226613.276735,0.0,0.0,0.0
__industry__,non_money,20260331,219441.624584,0.0,0.0,0.0
__industry__,non_money,20260630,240387.718594,6369.926855,18504.912393,-11100.397388
万家,non_money,20251231,1786.0,0.0,0.0,0.0
万家,non_money,20260331,1786.0,0.0,0.0,0.0
万家,non_money,20260630,1786.0,0.0,0.0,0.0
中欧,non_money,20251231,4330.0,0.0,0.0,0.0
中欧,non_money,20260331,4522.0,0.0,0.0,0.0
中欧,non_money,20260630,4688.0,0.0,0.0,0.0
中银,non_money,20251231,3371.0,0.0,0.0,0.0
中银,non_money,20260331,3409.0,0.0,0.0,0.0
中银,non_money,20260630,2778.0,0.0,0.0,0.0
交银施罗德,non_money,20251231,2253.0,0.0,0.0,0.0
交银施罗德,non_money,20260331,2273.0,0.0,0.0,0.0
交银施罗德,non_money,20260630,2536.0,0.0,0.0,0.0
兴业,non_money,20251231,2685.0,0.0,0.0,0.0
兴业,non_money,20260331,2710.0,0.0,0.0,0.0
兴业,non_money,20260630,2938.0,0.0,0.0,0.0
兴证全球,non_money,20251231,3033.0,0.0,0.0,0.0
兴证全球,non_money,20260331,3141.0,0.0,0.0,0.0
兴证全球,non_money,20260630,3752.0,0.0,0.0,0.0
华商,non_money,20251231,1471.0,0.0,0.0,0.0
华商,non_money,20260331,1837.0,0.0,0.0,0.0
华商,non_money,20260630,2621.0,0.0,0.0,0.0
华夏,non_money,20251231,15687.0,0.0,0.0,0.0
华夏,non_money,20260331,13238.0,0.0,0.0,0.0
华夏,non_money,20260630,13573.0,0.0,0.0,0.0
华安,non_money,20251231,5292.0,0.0,0.0,0.0
华安,non_money,20260331,5176.0,0.0,0.0,0.0
华安,non_money,20260630,5223.0,0.0,0.0,0.0
华宝,non_money,20251231,2302.0,0.0,0.0,0.0
华宝,non_money,20260331,2419.0,0.0,0.0,0.0
华宝,non_money,20260630,2493.0,0.0,0.0,0.0
华泰柏瑞,non_money,20251231,7618.0,0.0,0.0,0.0
华泰柏瑞,non_money,20260331,5542.0,0.0,0.0,0.0
华泰柏瑞,non_money,20260630,4799.0,0.0,0.0,0.0
南方,non_money,20251231,8741.0,0.0,0.0,0.0
南方,non_money,20260331,7890.0,0.0,0.0,0.0
南方,non_money,20260630,8563.0,0.0,0.0,0.0
博时,non_money,20251231,6928.0,0.0,0.0,0.0
博时,non_money,20260331,6652.0,0.0,0.0,0.0
博时,non_money,20260630,6992.0,0.0,0.0,0.0
嘉实,non_money,20251231,8602.0,0.0,0.0,0.0
嘉实,non_money,20260331,7112.0,0.0,0.0,0.0
嘉实,non_money,20260630,7454.0,0.0,0.0,0.0
国寿安保,non_money,20251231,1820.0,0.0,0.0,0.0
国寿安保,non_money,20260331,1818.0,0.0,0.0,0.0
国寿安保,non_money,20260630,1887.0,0.0,0.0,0.0
国泰,non_money,20251231,5823.0,0.0,0.0,0.0
国泰,non_money,20260331,6134.0,0.0,0.0,0.0
国泰,non_money,20260630,6892.0,0.0,0.0,0.0
大成,non_money,20251231,2856.0,0.0,0.0,0.0
大成,non_money,20260331,2847.0,0.0,0.0,0.0
大成,non_money,20260630,3114.0,0.0,0.0,0.0
天弘,non_money,20251231,4854.0,0.0,0.0,0.0
天弘,non_money,20260331,5056.0,0.0,0.0,0.0
天弘,non_money,20260630,5524.0,0.0,0.0,0.0
富国,non_money,20251231,8885.0,0.0,0.0,0.0
富国,non_money,20260331,9064.0,0.0,0.0,0.0
富国,non_money,20260630,10297.0,0.0,0.0,0.0
工银瑞信,non_money,20251231,4841.0,0.0,0.0,0.0
工银瑞信,non_money,20260331,5029.0,0.0,0.0,0.0
工银瑞信,non_money,20260630,5188.0,0.0,0.0,0.0
平安,non_money,20251231,2783.0,0.0,0.0,0.0
平安,non_money,20260331,2906.0,0.0,0.0,0.0
平安,non_money,20260630,3485.0,0.0,0.0,0.0
广发,non_money,20251231,10150.0,0.0,0.0,0.0
广发,non_money,20260331,10120.0,0.0,0.0,0.0
广发,non_money,20260630,11209.0,0.0,0.0,0.0
建信,non_money,20251231,2145.0,0.0,0.0,0.0
建信,non_money,20260331,2105.0,0.0,0.0,0.0
建信,non_money,20260630,2111.0,0.0,0.0,0.0
招商,non_money,20251231,6048.0,0.0,0.0,0.0
招商,non_money,20260331,6233.0,0.0,0.0,0.0
招商,non_money,20260630,6428.0,0.0,0.0,0.0
易方达,non_money,20251231,18176.0,0.0,0.0,0.0
易方达,non_money,20260331,16518.0,0.0,0.0,0.0
易方达,non_money,20260630,18863.0,0.0,0.0,0.0
景顺长城,non_money,20251231,6156.0,0.0,0.0,0.0
景顺长城,non_money,20260331,6692.0,0.0,0.0,0.0
景顺长城,non_money,20260630,7596.0,0.0,0.0,0.0
永赢,non_money,20251231,4341.0,0.0,0.0,0.0
永赢,non_money,20260331,4738.0,0.0,0.0,0.0
永赢,non_money,20260630,5417.0,0.0,0.0,0.0
汇添富,non_money,20251231,6862.0,0.0,0.0,0.0
汇添富,non_money,20260331,6873.0,0.0,0.0,0.0
汇添富,non_money,20260630,8045.0,0.0,0.0,0.0
浦银安盛,non_money,20251231,1738.0,0.0,0.0,0.0
浦银安盛,non_money,20260331,1738.0,0.0,0.0,0.0
浦银安盛,non_money,20260630,1738.0,0.0,0.0,0.0
海富通,non_money,20251231,2106.0,0.0,0.0,0.0
海富通,non_money,20260331,2385.0,0.0,0.0,0.0
海富通,non_money,20260630,2600.0,0.0,0.0,0.0
银华,non_money,20251231,3071.0,0.0,0.0,0.0
银华,non_money,20260331,3039.0,0.0,0.0,0.0
银华,non_money,20260630,3416.0,0.0,0.0,0.0
长城,non_money,20251231,1634.0,0.0,0.0,0.0
长城,non_money,20260331,1634.0,0.0,0.0,0.0
长城,non_money,20260630,1634.0,0.0,0.0,0.0
鹏华,non_money,20251231,5733.0,0.0,0.0,0.0
鹏华,non_money,20260331,5881.0,0.0,0.0,0.0
鹏华,non_money,20260630,6485.0,0.0,0.0,0.0
__industry__,passive_equity,20251231,62335.019358,0.0,0.0,0.0
__industry__,passive_equity,20260331,52901.252223,0.0,0.0,0.0
__industry__,passive_equity,20260630,50845.494515,1455.76732,6378.804678,-19324.096841
万家,passive_equity_etf_with_link,20251231,207.0,0.0,0.0,0.0
万家,passive_equity_etf_with_link,20260331,211.0,0.0,0.0,0.0
万家,passive_equity_etf_with_link,20260630,215.0,8.0,10.0,-10.0
东财,passive_equity_etf_with_link,20251231,139.0,0.0,0.0,0.0
东财,passive_equity_etf_with_link,20260331,131.5,0.0,0.0,0.0
东财,passive_equity_etf_with_link,20260630,124.0,7.0,21.0,-44.0
中金,passive_equity_etf_with_link,20251231,19.0,0.0,0.0,0.0
中金,passive_equity_etf_with_link,20260331,20.5,0.0,0.0,0.0
中金,passive_equity_etf_with_link,20260630,22.0,4.0,3.0,-4.0
中银,passive_equity_etf_with_link,20251231,144.0,0.0,0.0,0.0
中银,passive_equity_etf_with_link,20260331,124.5,0.0,0.0,0.0
中银,passive_equity_etf_with_link,20260630,105.0,2.0,-1.0,-39.0
中银证券,passive_equity_etf_with_link,20251231,8.0,0.0,0.0,0.0
中银证券,passive_equity_etf_with_link,20260331,7.0,0.0,0.0,0.0
中银证券,passive_equity_etf_with_link,20260630,6.0,0.0,2.0,-4.0
交银施罗德,passive_equity_etf_with_link,20251231,5.0,0.0,0.0,0.0
交银施罗德,passive_equity_etf_with_link,20260331,4.5,0.0,0.0,0.0
交银施罗德,passive_equity_etf_with_link,20260630,4.0,0.0,0.0,-1.0
兴业,passive_equity_etf_with_link,20251231,185.0,0.0,0.0,0.0
兴业,passive_equity_etf_with_link,20260331,184.5,0.0,0.0,0.0
兴业,passive_equity_etf_with_link,20260630,184.0,6.0,4.0,-11.0
兴证全球,passive_equity_etf_with_link,20251231,12.0,0.0,0.0,0.0
兴证全球,passive_equity_etf_with_link,20260331,7.0,0.0,0.0,0.0
兴证全球,passive_equity_etf_with_link,20260630,2.0,0.0,-1.0,-9.0
兴银,passive_equity_etf_with_link,20251231,13.0,0.0,0.0,0.0
兴银,passive_equity_etf_with_link,20260331,11.0,0.0,0.0,0.0
兴银,passive_equity_etf_with_link,20260630,9.0,0.0,-1.0,-3.0
创金合信,passive_equity_etf_with_link,20251231,1.0,0.0,0.0,0.0
创金合信,passive_equity_etf_with_link,20260331,0.5,0.0,0.0,0.0
创金合信,passive_equity_etf_with_link,20260630,0.0,0.0,0.0,0.0
前海开源,passive_equity_etf_with_link,20251231,16.0,0.0,0.0,0.0
前海开源,passive_equity_etf_with_link,20260331,19.5,0.0,0.0,0.0
前海开源,passive_equity_etf_with_link,20260630,23.0,14.0,-2.0,-5.0
华夏,passive_equity_etf_with_link,20251231,9575.0,0.0,0.0,0.0
华夏,passive_equity_etf_with_link,20260331,7772.0,0.0,0.0,0.0
华夏,passive_equity_etf_with_link,20260630,5969.0,56.0,1132.0,-4794.0
华安,passive_equity_etf_with_link,20251231,1951.0,0.0,0.0,0.0
华安,passive_equity_etf_with_link,20260331,1900.0,0.0,0.0,0.0
华安,passive_equity_etf_with_link,20260630,1849.0,25.0,66.0,-193.0
华宝,passive_equity_etf_with_link,20251231,1279.0,0.0,0.0,0.0
华宝,passive_equity_etf_with_link,20260331,1264.0,0.0,0.0,0.0
华宝,passive_equity_etf_with_link,20260630,1249.0,28.0,-90.0,32.0
华富,passive_equity_etf_with_link,20251231,76.0,0.0,0.0,0.0
华富,passive_equity_etf_with_link,20260331,77.0,0.0,0.0,0.0
华富,passive_equity_etf_with_link,20260630,78.0,0.0,36.0,-33.0
华泰柏瑞,passive_equity_etf_with_link,20251231,6231.0,0.0,0.0,0.0
华泰柏瑞,passive_equity_etf_with_link,20260331,4615.5,0.0,0.0,0.0
华泰柏瑞,passive_equity_etf_with_link,20260630,3000.0,22.0,403.0,-3656.0
南华,passive_equity_etf_with_link,20251231,0.0,0.0,0.0,0.0
南华,passive_equity_etf_with_link,20260331,0.0,0.0,0.0,0.0
南华,passive_equity_etf_with_link,20260630,0.0,0.0,0.0,0.0
南方,passive_equity_etf_with_link,20251231,4170.0,0.0,0.0,0.0
南方,passive_equity_etf_with_link,20260331,3311.5,0.0,0.0,0.0
南方,passive_equity_etf_with_link,20260630,2453.0,36.0,572.0,-2326.0
博时,passive_equity_etf_with_link,20251231,2172.0,0.0,0.0,0.0
博时,passive_equity_etf_with_link,20260331,2236.0,0.0,0.0,0.0
博时,passive_equity_etf_with_link,20260630,2300.0,18.0,54.0,56.0
嘉实,passive_equity_etf_with_link,20251231,3697.0,0.0,0.0,0.0
嘉实,passive_equity_etf_with_link,20260331,2973.0,0.0,0.0,0.0
嘉实,passive_equity_etf_with_link,20260630,2249.0,14.0,690.0,-2151.0
国寿安保,passive_equity_etf_with_link,20251231,59.0,0.0,0.0,0.0
国寿安保,passive_equity_etf_with_link,20260331,46.0,0.0,0.0,0.0
国寿安保,passive_equity_etf_with_link,20260630,33.0,0.0,3.0,-29.0
国投瑞银,passive_equity_etf_with_link,20251231,1.0,0.0,0.0,0.0
国投瑞银,passive_equity_etf_with_link,20260331,1.5,0.0,0.0,0.0
国投瑞银,passive_equity_etf_with_link,20260630,2.0,6.0,0.0,-5.0
国泰,passive_equity_etf_with_link,20251231,2863.0,0.0,0.0,0.0
国泰,passive_equity_etf_with_link,20260331,3290.0,0.0,0.0,0.0
国泰,passive_equity_etf_with_link,20260630,3717.0,18.0,308.0,528.0
国泰海通资管,passive_equity_etf_with_link,20251231,0.0,0.0,0.0,0.0
国泰海通资管,passive_equity_etf_with_link,20260331,3.0,0.0,0.0,0.0
国泰海通资管,passive_equity_etf_with_link,20260630,6.0,6.0,0.0,0.0
国联,passive_equity_etf_with_link,20251231,4.0,0.0,0.0,0.0
国联,passive_equity_etf_with_link,20260331,3.5,0.0,0.0,0.0
国联,passive_equity_etf_with_link,20260630,3.0,3.0,0.0,-3.0
国联安,passive_equity_etf_with_link,20251231,289.0,0.0,0.0,0.0
国联安,passive_equity_etf_with_link,20260331,308.5,0.0,0.0,0.0
国联安,passive_equity_etf_with_link,20260630,328.0,0.0,230.0,-191.0
大成,passive_equity_etf_with_link,20251231,614.0,0.0,0.0,0.0
大成,passive_equity_etf_with_link,20260331,604.5,0.0,0.0,0.0
大成,passive_equity_etf_with_link,20260630,595.0,16.0,-21.0,-13.0
天弘,passive_equity_etf_with_link,20251231,1150.0,0.0,0.0,0.0
天弘,passive_equity_etf_with_link,20260331,1214.0,0.0,0.0,0.0
天弘,passive_equity_etf_with_link,20260630,1278.0,42.0,42.0,44.0
富国,passive_equity_etf_with_link,20251231,2532.0,0.0,0.0,0.0
富国,passive_equity_etf_with_link,20260331,2256.5,0.0,0.0,0.0
富国,passive_equity_etf_with_link,20260630,1981.0,46.0,-210.0,-388.0
工银瑞信,passive_equity_etf_with_link,20251231,940.0,0.0,0.0,0.0
工银瑞信,passive_equity_etf_with_link,20260331,856.5,0.0,0.0,0.0
工银瑞信,passive_equity_etf_with_link,20260630,773.0,19.0,-24.0,-163.0
平安,passive_equity_etf_with_link,20251231,564.0,0.0,0.0,0.0
平安,passive_equity_etf_with_link,20260331,595.5,0.0,0.0,0.0
平安,passive_equity_etf_with_link,20260630,627.0,19.0,23.0,21.0
广发,passive_equity_etf_with_link,20251231,2899.0,0.0,0.0,0.0
广发,passive_equity_etf_with_link,20260331,2750.5,0.0,0.0,0.0
广发,passive_equity_etf_with_link,20260630,2602.0,32.0,190.0,-519.0
建信,passive_equity_etf_with_link,20251231,89.0,0.0,0.0,0.0
建信,passive_equity_etf_with_link,20260331,99.5,0.0,0.0,0.0
建信,passive_equity_etf_with_link,20260630,110.0,3.0,5.0,14.0
弘毅远方,passive_equity_etf_with_link,20251231,4.0,0.0,0.0,0.0
弘毅远方,passive_equity_etf_with_link,20260331,4.0,0.0,0.0,0.0
弘毅远方,passive_equity_etf_with_link,20260630,4.0,0.0,1.0,0.0
招商,passive_equity_etf_with_link,20251231,831.0,0.0,0.0,0.0
招商,passive_equity_etf_with_link,20260331,882.5,0.0,0.0,0.0
招商,passive_equity_etf_with_link,20260630,934.0,18.0,64.0,21.0
摩根,passive_equity_etf_with_link,20251231,327.0,0.0,0.0,0.0
摩根,passive_equity_etf_with_link,20260331,281.5,0.0,0.0,0.0
摩根,passive_equity_etf_with_link,20260630,236.0,4.0,-9.0,-86.0
新华,passive_equity_etf_with_link,20251231,2.0,0.0,0.0,0.0
新华,passive_equity_etf_with_link,20260331,2.0,0.0,0.0,0.0
新华,passive_equity_etf_with_link,20260630,2.0,0.0,0.0,0.0
方正富邦,passive_equity_etf_with_link,20251231,15.0,0.0,0.0,0.0
方正富邦,passive_equity_etf_with_link,20260331,14.0,0.0,0.0,0.0
方正富邦,passive_equity_etf_with_link,20260630,13.0,0.0,1.0,-3.0
易方达,passive_equity_etf_with_link,20251231,8793.0,0.0,0.0,0.0
易方达,passive_equity_etf_with_link,20260331,7301.5,0.0,0.0,0.0
易方达,passive_equity_etf_with_link,20260630,5810.0,49.0,1063.0,-4096.0
景顺长城,passive_equity_etf_with_link,20251231,753.0,0.0,0.0,0.0
景顺长城,passive_equity_etf_with_link,20260331,715.5,0.0,0.0,0.0
景顺长城,passive_equity_etf_with_link,20260630,678.0,42.0,3.0,-119.0
民生加银,passive_equity_etf_with_link,20251231,2.0,0.0,0.0,0.0
民生加银,passive_equity_etf_with_link,20260331,1.5,0.0,0.0,0.0
民生加银,passive_equity_etf_with_link,20260630,1.0,0.0,0.0,0.0
永赢,passive_equity_etf_with_link,20251231,307.0,0.0,0.0,0.0
永赢,passive_equity_etf_with_link,20260331,380.0,0.0,0.0,0.0
永赢,passive_equity_etf_with_link,20260630,453.0,10.0,-29.0,166.0
汇安,passive_equity_etf_with_link,20251231,3.0,0.0,0.0,0.0
汇安,passive_equity_etf_with_link,20260331,2.5,0.0,0.0,0.0
汇安,passive_equity_etf_with_link,20260630,2.0,0.0,0.0,0.0
汇添富,passive_equity_etf_with_link,20251231,1495.0,0.0,0.0,0.0
汇添富,passive_equity_etf_with_link,20260331,1389.5,0.0,0.0,0.0
汇添富,passive_equity_etf_with_link,20260630,1284.0,26.0,-29.0,-209.0
泰康,passive_equity_etf_with_link,20251231,209.0,0.0,0.0,0.0
泰康,passive_equity_etf_with_link,20260331,200.0,0.0,0.0,0.0
泰康,passive_equity_etf_with_link,20260630,191.0,2.0,8.0,-29.0
浙商资管,passive_equity_etf_with_link,20251231,2.0,0.0,0.0,0.0
浙商资管,passive_equity_etf_with_link,20260331,3.0,0.0,0.0,0.0
浙商资管,passive_equity_etf_with_link,20260630,4.0,0.0,0.0,2.0
浦银安盛,passive_equity_etf_with_link,20251231,8.0,0.0,0.0,0.0
浦银安盛,passive_equity_etf_with_link,20260331,8.5,0.0,0.0,0.0
浦银安盛,passive_equity_etf_with_link,20260630,9.0,5.0,3.0,-6.0
海富通,passive_equity_etf_with_link,20251231,1300.0,0.0,0.0,0.0
海富通,passive_equity_etf_with_link,20260331,1522.5,0.0,0.0,0.0
海富通,passive_equity_etf_with_link,20260630,1745.0,0.0,5.0,440.0
申万菱信,passive_equity_etf_with_link,20251231,9.0,0.0,0.0,0.0
申万菱信,passive_equity_etf_with_link,20260331,8.0,0.0,0.0,0.0
申万菱信,passive_equity_etf_with_link,20260630,7.0,0.0,1.0,-4.0
融通,passive_equity_etf_with_link,20251231,22.0,0.0,0.0,0.0
融通,passive_equity_etf_with_link,20260331,16.5,0.0,0.0,0.0
融通,passive_equity_etf_with_link,20260630,11.0,0.0,3.0,-14.0
西部利得,passive_equity_etf_with_link,20251231,11.0,0.0,0.0,0.0
西部利得,passive_equity_etf_with_link,20260331,9.0,0.0,0.0,0.0
西部利得,passive_equity_etf_with_link,20260630,7.0,0.0,3.0,-8.0
鑫元,passive_equity_etf_with_link,20251231,5.0,0.0,0.0,0.0
鑫元,passive_equity_etf_with_link,20260331,5.0,0.0,0.0,0.0
鑫元,passive_equity_etf_with_link,20260630,5.0,3.0,0.0,-3.0
银华,passive_equity_etf_with_link,20251231,913.0,0.0,0.0,0.0
银华,passive_equity_etf_with_link,20260331,890.5,0.0,0.0,0.0
银华,passive_equity_etf_with_link,20260630,868.0,21.0,32.0,-97.0
银河,passive_equity_etf_with_link,20251231,2.0,0.0,0.0,0.0
银河,passive_equity_etf_with_link,20260331,1.5,0.0,0.0,0.0
银河,passive_equity_etf_with_link,20260630,1.0,0.0,0.0,-1.0
长城,passive_equity_etf_with_link,20251231,2.0,0.0,0.0,0.0
长城,passive_equity_etf_with_link,20260331,4.0,0.0,0.0,0.0
长城,passive_equity_etf_with_link,20260630,6.0,4.0,-1.0,1.0
鹏华,passive_equity_etf_with_link,20251231,1279.0,0.0,0.0,0.0
鹏华,passive_equity_etf_with_link,20260331,1244.0,0.0,0.0,0.0
鹏华,passive_equity_etf_with_link,20260630,1209.0,45.0,109.0,-223.0
鹏扬,passive_equity_etf_with_link,20251231,273.0,0.0,0.0,0.0
鹏扬,passive_equity_etf_with_link,20260331,298.5,0.0,0.0,0.0
鹏扬,passive_equity_etf_with_link,20260630,324.0,0.0,19.0,32.0
__industry__,total,20251231,376717.450022,0.0,0.0,0.0
__industry__,total,20260331,375280.649526,0.0,0.0,0.0
__industry__,total,20260630,396623.607943,6369.926855,19308.977374,-5772.746308
万家,total,20251231,5956.0,0.0,0.0,0.0
万家,total,20260331,6220.0,0.0,0.0,0.0
万家,total,20260630,6487.0,0.0,0.0,0.0
中欧,total,20251231,6973.0,0.0,0.0,0.0
中欧,total,20260331,7243.0,0.0,0.0,0.0
中欧,total,20260630,7513.0,0.0,0.0,0.0
中银,total,20251231,7333.0,0.0,0.0,0.0
中银,total,20260331,7710.0,0.0,0.0,0.0
中银,total,20260630,7314.0,0.0,0.0,0.0
交银施罗德,total,20251231,5026.0,0.0,0.0,0.0
交银施罗德,total,20260331,5246.0,0.0,0.0,0.0
交银施罗德,total,20260630,5541.0,0.0,0.0,0.0
兴业,total,20251231,4625.0,0.0,0.0,0.0
兴业,total,20260331,4908.0,0.0,0.0,0.0
兴业,total,20260630,5519.0,0.0,0.0,0.0
兴证全球,total,20251231,7490.0,0.0,0.0,0.0
兴证全球,total,20260331,7694.0,0.0,0.0,0.0
兴证全球,total,20260630,8492.0,0.0,0.0,0.0
华夏,total,20251231,22801.0,0.0,0.0,0.0
华夏,total,20260331,20894.0,0.0,0.0,0.0
华夏,total,20260630,21227.0,0.0,0.0,0.0
华安,total,20251231,8133.0,0.0,0.0,0.0
华安,total,20260331,8051.0,0.0,0.0,0.0
华安,total,20260630,8193.0,0.0,0.0,0.0
华宝,total,20251231,4165.0,0.0,0.0,0.0
华宝,total,20260331,4268.0,0.0,0.0,0.0
华宝,total,20260630,4354.0,0.0,0.0,0.0
华泰柏瑞,total,20251231,8452.0,0.0,0.0,0.0
华泰柏瑞,total,20260331,6446.0,0.0,0.0,0.0
华泰柏瑞,total,20260630,5911.0,0.0,0.0,0.0
南方,total,20251231,15126.0,0.0,0.0,0.0
南方,total,20260331,15053.0,0.0,0.0,0.0
南方,total,20260630,15406.0,0.0,0.0,0.0
博时,total,20251231,11573.0,0.0,0.0,0.0
博时,total,20260331,11510.0,0.0,0.0,0.0
博时,total,20260630,11779.0,0.0,0.0,0.0
嘉实,total,20251231,12254.0,0.0,0.0,0.0
嘉实,total,20260331,10735.0,0.0,0.0,0.0
嘉实,total,20260630,11315.0,0.0,0.0,0.0
国泰,total,20251231,9054.0,0.0,0.0,0.0
国泰,total,20260331,9297.0,0.0,0.0,0.0
国泰,total,20260630,10009.0,0.0,0.0,0.0
大成,total,20251231,4649.0,0.0,0.0,0.0
大成,total,20260331,4849.0,0.0,0.0,0.0
大成,total,20260630,5167.0,0.0,0.0,0.0
天弘,total,20251231,13130.0,0.0,0.0,0.0
天弘,total,20260331,12755.0,0.0,0.0,0.0
天弘,total,20260630,12942.0,0.0,0.0,0.0
富国,total,20251231,13521.0,0.0,0.0,0.0
富国,total,20260331,13815.0,0.0,0.0,0.0
富国,total,20260630,14813.0,0.0,0.0,0.0
工银瑞信,total,20251231,9063.0,0.0,0.0,0.0
工银瑞信,total,20260331,9506.0,0.0,0.0,0.0
工银瑞信,total,20260630,9833.0,0.0,0.0,0.0
平安,total,20251231,7160.0,0.0,0.0,0.0
平安,total,20260331,7319.0,0.0,0.0,0.0
平安,total,20260630,7883.0,0.0,0.0,0.0
广发,total,20251231,16631.0,0.0,0.0,0.0
广发,total,20260331,16739.0,0.0,0.0,0.0
广发,total,20260630,18167.0,0.0,0.0,0.0
建信,total,20251231,9815.0,0.0,0.0,0.0
建信,total,20260331,10268.0,0.0,0.0,0.0
建信,total,20260630,9806.0,0.0,0.0,0.0
招商,total,20251231,9772.0,0.0,0.0,0.0
招商,total,20260331,9919.0,0.0,0.0,0.0
招商,total,20260630,10160.0,0.0,0.0,0.0
易方达,total,20251231,25703.0,0.0,0.0,0.0
易方达,total,20260331,24954.0,0.0,0.0,0.0
易方达,total,20260630,26453.0,0.0,0.0,0.0
景顺长城,total,20251231,8100.0,0.0,0.0,0.0
景顺长城,total,20260331,8628.0,0.0,0.0,0.0
景顺长城,total,20260630,9784.0,0.0,0.0,0.0
永赢,total,20251231,6344.0,0.0,0.0,0.0
永赢,total,20260331,6857.0,0.0,0.0,0.0
永赢,total,20260630,7571.0,0.0,0.0,0.0
汇添富,total,20251231,11327.0,0.0,0.0,0.0
汇添富,total,20260331,11620.0,0.0,0.0,0.0
汇添富,total,20260630,12650.0,0.0,0.0,0.0
浦银安盛,total,20251231,3570.0,0.0,0.0,0.0
浦银安盛,total,20260331,3471.0,0.0,0.0,0.0
浦银安盛,total,20260630,3764.0,0.0,0.0,0.0
银华,total,20251231,6538.0,0.0,0.0,0.0
银华,total,20260331,6839.0,0.0,0.0,0.0
银华,total,20260630,6969.0,0.0,0.0,0.0
长城,total,20251231,3743.0,0.0,0.0,0.0
长城,total,20260331,3769.0,0.0,0.0,0.0
长城,total,20260630,3848.0,0.0,0.0,0.0
鹏华,total,20251231,10264.0,0.0,0.0,0.0
鹏华,total,20260331,11186.0,0.0,0.0,0.0
鹏华,total,20260630,11692.0,0.0,0.0,0.0
